x-axis,1,2,3
second,Volt,Volt,Volt
+37.600E-06,+6.271356717E+00,+2.371859271E+00,-36.884421E-03
+37.700E-06,+6.251256214E+00,+2.361809020E+00,-37.487437E-03
+37.800E-06,+6.311557721E+00,+2.371859271E+00,-37.688442E-03
+37.900E-06,+6.271356717E+00,+2.371859271E+00,-37.688442E-03
+38.000E-06,+6.271356717E+00,+2.371859271E+00,-37.688442E-03
+38.100E-06,+6.271356717E+00,+2.371859271E+00,-37.487437E-03
+38.200E-06,+6.271356717E+00,+2.371859271E+00,-38.090452E-03
+38.300E-06,+6.271356717E+00,+2.361809020E+00,-38.492462E-03
+38.400E-06,+6.271356717E+00,+2.371859271E+00,-38.492462E-03
+38.500E-06,+6.271356717E+00,+2.371859271E+00,-38.693467E-03
+38.600E-06,+6.271356717E+00,+2.371859271E+00,-38.894472E-03
+38.700E-06,+6.211055210E+00,+2.371859271E+00,-38.492462E-03
+38.800E-06,+6.271356717E+00,+2.371859271E+00,-37.688442E-03
+38.900E-06,+6.231155712E+00,+2.371859271E+00,-38.693467E-03
+39.000E-06,+6.231155712E+00,+2.331658266E+00,-38.894472E-03
+39.100E-06,+6.251256214E+00,+2.371859271E+00,-39.296482E-03
+39.200E-06,+6.271356717E+00,+2.371859271E+00,-39.296482E-03
+39.300E-06,+6.251256214E+00,+2.371859271E+00,-38.693467E-03
+39.400E-06,+6.271356717E+00,+2.371859271E+00,-39.296482E-03
+39.500E-06,+6.211055210E+00,+2.371859271E+00,-39.095477E-03
+39.600E-06,+6.271356717E+00,+2.371859271E+00,-38.492462E-03
+39.700E-06,+6.211055210E+00,+2.371859271E+00,-38.492462E-03
+39.800E-06,+6.231155712E+00,+2.371859271E+00,-38.894472E-03
+39.900E-06,+6.271356717E+00,+2.371859271E+00,-39.497487E-03
+40.000E-06,+6.271356717E+00,+2.371859271E+00,-40.100502E-03
+40.100E-06,+6.211055210E+00,+2.371859271E+00,-40.703517E-03
+40.200E-06,+6.231155712E+00,+2.351758769E+00,-39.698492E-03
+40.300E-06,+6.190954708E+00,+2.341708518E+00,-39.497487E-03
+40.400E-06,+6.271356717E+00,+2.371859271E+00,-39.296482E-03
+40.500E-06,+6.331658224E+00,+2.371859271E+00,-40.100502E-03
+40.600E-06,+6.190954708E+00,+2.351758769E+00,-39.296482E-03
+40.700E-06,+6.271356717E+00,+2.371859271E+00,-40.100502E-03
+40.800E-06,+6.190954708E+00,+2.371859271E+00,-40.100502E-03
+40.900E-06,+6.211055210E+00,+2.371859271E+00,-40.904522E-03
+41.000E-06,+6.271356717E+00,+2.371859271E+00,-40.904522E-03
+41.100E-06,+6.271356717E+00,+2.371859271E+00,-41.507537E-03
+41.200E-06,+6.271356717E+00,+2.371859271E+00,-40.904522E-03
+41.300E-06,+6.271356717E+00,+2.371859271E+00,-40.904522E-03
+41.400E-06,+6.271356717E+00,+2.371859271E+00,-40.904522E-03
+41.500E-06,+6.271356717E+00,+2.371859271E+00,-40.904522E-03
+41.600E-06,+6.271356717E+00,+2.331658267E+00,-42.512562E-03
+41.700E-06,+6.251256214E+00,+2.361809020E+00,-42.512562E-03
+41.800E-06,+6.271356717E+00,+2.351758769E+00,-42.110552E-03
+41.900E-06,+6.211055210E+00,+2.341708518E+00,-42.311557E-03
+42.000E-06,+6.271356717E+00,+2.371859271E+00,-42.512562E-03
+42.100E-06,+6.251256214E+00,+2.371859271E+00,-41.909547E-03
+42.200E-06,+6.271356717E+00,+2.371859271E+00,-42.512562E-03
+42.300E-06,+6.251256214E+00,+2.371859271E+00,-42.512562E-03
+42.400E-06,+6.271356717E+00,+2.331658267E+00,-41.708542E-03
+42.500E-06,+6.251256214E+00,+2.331658266E+00,-41.909547E-03
+42.600E-06,+6.231155712E+00,+2.371859271E+00,-41.708542E-03
+42.700E-06,+6.271356717E+00,+2.331658266E+00,-41.909547E-03
+42.800E-06,+6.271356717E+00,+2.371859271E+00,-42.512562E-03
+42.900E-06,+6.271356717E+00,+2.371859271E+00,-42.311557E-03
+43.000E-06,+6.311557721E+00,+2.371859271E+00,-42.512562E-03
+43.100E-06,+6.271356717E+00,+2.331658266E+00,-43.115577E-03
+43.200E-06,+6.271356717E+00,+2.371859271E+00,-43.316582E-03
+43.300E-06,+6.271356717E+00,+2.361809020E+00,-42.713567E-03
+43.400E-06,+6.271356717E+00,+2.371859271E+00,-42.914572E-03
+43.500E-06,+6.251256214E+00,+2.331658266E+00,-43.316582E-03
+43.600E-06,+6.271356717E+00,+2.331658266E+00,-43.316582E-03
+43.700E-06,+6.271356717E+00,+2.361809020E+00,-43.316582E-03
+43.800E-06,+6.271356717E+00,+2.351758769E+00,-43.316582E-03
+43.900E-06,+6.271356717E+00,+2.331658266E+00,-42.713567E-03
+44.000E-06,+6.190954708E+00,+2.331658266E+00,-43.316582E-03
+44.100E-06,+6.271356717E+00,+2.371859271E+00,-42.713567E-03
+44.200E-06,+6.231155712E+00,+2.371859271E+00,-43.316582E-03
+44.300E-06,+6.271356717E+00,+2.361809020E+00,-43.115577E-03
+44.400E-06,+6.271356717E+00,+2.371859271E+00,-44.120602E-03
+44.500E-06,+6.211055210E+00,+2.331658266E+00,-44.321607E-03
+44.600E-06,+6.190954708E+00,+2.351758769E+00,-44.522612E-03
+44.700E-06,+6.190954708E+00,+2.361809020E+00,-44.120602E-03
+44.800E-06,+6.190954708E+00,+2.371859271E+00,-43.316582E-03
+44.900E-06,+6.271356717E+00,+2.361809020E+00,-44.723617E-03
+45.000E-06,+6.271356717E+00,+2.351758769E+00,-44.522612E-03
+45.100E-06,+6.211055210E+00,+2.341708518E+00,-44.924622E-03
+45.200E-06,+6.190954708E+00,+2.371859271E+00,-44.924622E-03
+45.300E-06,+6.251256214E+00,+2.341708518E+00,-45.125627E-03
+45.400E-06,+6.271356717E+00,+2.371859271E+00,-44.924622E-03
+45.500E-06,+6.271356717E+00,+2.331658266E+00,-44.924622E-03
+45.600E-06,+6.190954708E+00,+2.331658266E+00,-44.924622E-03
+45.700E-06,+6.271356717E+00,+2.331658266E+00,-45.728642E-03
+45.800E-06,+6.271356717E+00,+2.351758769E+00,-45.728642E-03
+45.900E-06,+6.251256214E+00,+2.341708518E+00,-45.728642E-03
+46.000E-06,+6.271356717E+00,+2.371859271E+00,-45.728642E-03
+46.100E-06,+6.271356717E+00,+2.361809020E+00,-45.728642E-03
+46.200E-06,+6.271356717E+00,+2.351758769E+00,-45.326632E-03
+46.300E-06,+6.251256214E+00,+2.371859271E+00,-45.728642E-03
+46.400E-06,+6.190954708E+00,+2.371859271E+00,-45.728642E-03
+46.500E-06,+6.271356717E+00,+2.361809020E+00,-45.929648E-03
+46.600E-06,+6.231155712E+00,+2.331658266E+00,-46.532663E-03
+46.700E-06,+6.211055210E+00,+2.331658266E+00,-46.331658E-03
+46.800E-06,+6.271356717E+00,+2.371859271E+00,-46.532663E-03
+46.900E-06,+6.271356717E+00,+2.341708518E+00,-46.532663E-03
+47.000E-06,+6.190954708E+00,+2.331658266E+00,-46.532663E-03
+47.100E-06,+6.331658224E+00,+2.371859271E+00,-46.532663E-03
+47.200E-06,+6.271356717E+00,+2.331658267E+00,-47.336683E-03
+47.300E-06,+6.271356717E+00,+2.331658266E+00,-47.537688E-03
+47.400E-06,+6.231155712E+00,+2.331658266E+00,-46.934673E-03
+47.500E-06,+6.271356717E+00,+2.361809020E+00,-46.532663E-03
+47.600E-06,+6.351758726E+00,+2.331658266E+00,-47.336683E-03
+47.700E-06,+6.190954708E+00,+2.361809020E+00,-46.532663E-03
+47.800E-06,+6.190954708E+00,+2.371859271E+00,-47.336683E-03
+47.900E-06,+6.211055210E+00,+2.371859271E+00,-46.733668E-03
+48.000E-06,+6.271356717E+00,+2.331658266E+00,-47.336683E-03
+48.100E-06,+6.251256214E+00,+2.331658266E+00,-47.939698E-03
+48.200E-06,+6.271356717E+00,+2.331658266E+00,-47.738693E-03
+48.300E-06,+6.271356717E+00,+2.371859271E+00,-47.336683E-03
+48.400E-06,+6.271356717E+00,+2.371859271E+00,-47.336683E-03
+48.500E-06,+6.211055210E+00,+2.331658266E+00,-47.336683E-03
+48.600E-06,+6.271356717E+00,+2.351758769E+00,-47.738693E-03
+48.700E-06,+6.251256214E+00,+2.361809020E+00,-47.939698E-03
+48.800E-06,+6.190954708E+00,+2.371859271E+00,-47.336683E-03
+48.900E-06,+6.271356717E+00,+2.341708518E+00,-47.336683E-03
+49.000E-06,+6.271356717E+00,+2.331658266E+00,-46.934673E-03
+49.100E-06,+6.271356717E+00,+2.331658266E+00,-47.336683E-03
+49.200E-06,+6.271356717E+00,+2.331658266E+00,-47.336683E-03
+49.300E-06,+6.190954708E+00,+2.341708518E+00,-48.140703E-03
+49.400E-06,+6.271356717E+00,+2.331658266E+00,-48.542713E-03
+49.500E-06,+6.211055210E+00,+2.341708518E+00,-48.341708E-03
+49.600E-06,+6.271356717E+00,+2.331658266E+00,-48.944723E-03
+49.700E-06,+6.271356717E+00,+2.361809020E+00,-49.748743E-03
+49.800E-06,+6.190954708E+00,+2.331658266E+00,-48.944723E-03
+49.900E-06,+6.211055210E+00,+2.331658266E+00,-48.743718E-03
+50.000E-06,+6.271356717E+00,+2.371859271E+00,-48.140703E-03
+50.100E-06,+6.271356717E+00,+2.331658266E+00,-48.140703E-03
+50.200E-06,+6.271356717E+00,+2.351758769E+00,-47.336683E-03
+50.300E-06,+6.271356717E+00,+2.371859271E+00,-48.140703E-03
+50.400E-06,+6.271356717E+00,+2.371859271E+00,-48.140703E-03
+50.500E-06,+6.190954708E+00,+2.341708518E+00,-48.341708E-03
+50.600E-06,+6.271356717E+00,+2.331658266E+00,-48.944723E-03
+50.700E-06,+6.251256214E+00,+2.331658266E+00,-49.547738E-03
+50.800E-06,+6.190954708E+00,+2.371859271E+00,-48.944723E-03
+50.900E-06,+6.211055210E+00,+2.331658266E+00,-49.748743E-03
+51.000E-06,+6.271356717E+00,+2.351758769E+00,-49.748743E-03
+51.100E-06,+6.211055210E+00,+2.331658266E+00,-49.748743E-03
+51.200E-06,+6.271356717E+00,+2.331658266E+00,-48.944723E-03
+51.300E-06,+6.190954708E+00,+2.371859271E+00,-48.944723E-03
+51.400E-06,+6.271356717E+00,+2.371859271E+00,-49.346733E-03
+51.500E-06,+6.271356717E+00,+2.361809020E+00,-49.748743E-03
+51.600E-06,+6.190954708E+00,+2.331658267E+00,-49.748743E-03
+51.700E-06,+6.211055210E+00,+2.341708518E+00,-49.547738E-03
+51.800E-06,+6.231155712E+00,+2.351758769E+00,-49.748743E-03
+51.900E-06,+6.331658224E+00,+2.361809020E+00,-49.145728E-03
+52.000E-06,+6.351758726E+00,+2.331658267E+00,-49.748743E-03
+52.100E-06,+6.311557721E+00,+2.341708518E+00,-50.351758E-03
+52.200E-06,+6.231155712E+00,+2.351758769E+00,-50.150753E-03
+52.300E-06,+6.211055210E+00,+2.331658266E+00,-49.949748E-03
+52.400E-06,+6.271356717E+00,+2.331658267E+00,-49.748743E-03
+52.500E-06,+6.271356717E+00,+2.341708518E+00,-50.351758E-03
+52.600E-06,+6.190954708E+00,+2.351758769E+00,-50.552763E-03
+52.700E-06,+6.271356717E+00,+2.371859271E+00,-51.155778E-03
+52.800E-06,+6.271356717E+00,+2.331658266E+00,-50.552763E-03
+52.900E-06,+6.271356717E+00,+2.371859271E+00,-50.552763E-03
+53.000E-06,+6.271356717E+00,+2.331658266E+00,-50.552763E-03
+53.100E-06,+6.251256214E+00,+2.331658266E+00,-50.552763E-03
+53.200E-06,+6.271356717E+00,+2.371859271E+00,-50.552763E-03
+53.300E-06,+6.211055210E+00,+2.361809020E+00,-50.552763E-03
+53.400E-06,+6.190954708E+00,+2.351758769E+00,-49.748743E-03
+53.500E-06,+6.211055210E+00,+2.361809020E+00,-49.748743E-03
+53.600E-06,+6.190954708E+00,+2.331658266E+00,-50.552763E-03
+53.700E-06,+6.331658224E+00,+2.331658266E+00,-51.356783E-03
+53.800E-06,+6.190954708E+00,+2.331658266E+00,-51.356783E-03
+53.900E-06,+6.211055210E+00,+2.331658266E+00,-51.959798E-03
+54.000E-06,+6.271356717E+00,+2.331658266E+00,-50.552763E-03
+54.100E-06,+6.271356717E+00,+2.331658266E+00,-50.552763E-03
+54.200E-06,+6.231155712E+00,+2.351758769E+00,-51.356783E-03
+54.300E-06,+6.291457219E+00,+2.331658266E+00,-51.356783E-03
+54.400E-06,+6.271356717E+00,+2.331658266E+00,-51.356783E-03
+54.500E-06,+6.271356717E+00,+2.341708518E+00,-51.356783E-03
+54.600E-06,+6.231155712E+00,+2.331658266E+00,-51.758793E-03
+54.700E-06,+6.271356717E+00,+2.331658266E+00,-51.959798E-03
+54.800E-06,+6.271356717E+00,+2.331658266E+00,-51.356783E-03
+54.900E-06,+6.211055210E+00,+2.331658266E+00,-50.552763E-03
+55.000E-06,+6.271356717E+00,+2.331658266E+00,-51.356783E-03
+55.100E-06,+6.271356717E+00,+2.331658266E+00,-51.356783E-03
+55.200E-06,+6.271356717E+00,+2.331658267E+00,-51.356783E-03
+55.300E-06,+6.251256214E+00,+2.341708518E+00,-52.160803E-03
+55.400E-06,+6.231155712E+00,+2.331658266E+00,-52.160803E-03
+55.500E-06,+6.251256214E+00,+2.341708518E+00,-52.160803E-03
+55.600E-06,+6.190954708E+00,+2.371859271E+00,-52.160803E-03
+55.700E-06,+6.271356717E+00,+2.361809020E+00,-52.160803E-03
+55.800E-06,+6.231155712E+00,+2.331658266E+00,-52.160803E-03
+55.900E-06,+6.271356717E+00,+2.361809020E+00,-51.557788E-03
+56.000E-06,+6.271356717E+00,+2.371859271E+00,-52.964823E-03
+56.100E-06,+6.271356717E+00,+2.361809020E+00,-52.160803E-03
+56.200E-06,+6.231155712E+00,+2.331658266E+00,-52.160803E-03
+56.300E-06,+6.271356717E+00,+2.341708518E+00,-52.763818E-03
+56.400E-06,+6.271356717E+00,+2.331658267E+00,-52.160803E-03
+56.500E-06,+6.190954708E+00,+2.341708518E+00,-52.964823E-03
+56.600E-06,+6.231155712E+00,+2.331658266E+00,-53.366833E-03
+56.700E-06,+6.271356717E+00,+2.331658266E+00,-52.964823E-03
+56.800E-06,+6.271356717E+00,+2.331658266E+00,-52.964823E-03
+56.900E-06,+6.251256214E+00,+2.361809020E+00,-52.763818E-03
+57.000E-06,+6.231155712E+00,+2.351758769E+00,-52.562813E-03
+57.100E-06,+6.271356717E+00,+2.371859271E+00,-52.763818E-03
+57.200E-06,+6.271356717E+00,+2.371859271E+00,-52.964823E-03
+57.300E-06,+6.211055210E+00,+2.341708518E+00,-53.768843E-03
+57.400E-06,+6.231155712E+00,+2.371859271E+00,-53.366833E-03
+57.500E-06,+6.190954708E+00,+2.361809020E+00,-53.768843E-03
+57.600E-06,+6.271356717E+00,+2.331658266E+00,-54.572864E-03
+57.700E-06,+6.251256214E+00,+2.371859271E+00,-53.768843E-03
+57.800E-06,+6.190954708E+00,+2.331658266E+00,-53.768843E-03
+57.900E-06,+6.271356717E+00,+2.331658266E+00,-54.371858E-03
+58.000E-06,+6.190954708E+00,+2.331658266E+00,-53.768843E-03
+58.100E-06,+6.271356717E+00,+2.371859271E+00,-55.175879E-03
+58.200E-06,+6.231155712E+00,+2.371859271E+00,-54.572864E-03
+58.300E-06,+6.190954708E+00,+2.341708518E+00,-54.572864E-03
+58.400E-06,+6.271356717E+00,+2.331658266E+00,-55.376884E-03
+58.500E-06,+6.271356717E+00,+2.371859271E+00,-54.572864E-03
+58.600E-06,+6.271356717E+00,+2.351758769E+00,-54.974874E-03
+58.700E-06,+6.271356717E+00,+2.371859271E+00,-54.572864E-03
+58.800E-06,+6.190954708E+00,+2.331658266E+00,-54.572864E-03
+58.900E-06,+6.251256214E+00,+2.341708518E+00,-55.376884E-03
+59.000E-06,+6.271356717E+00,+2.371859271E+00,-55.778894E-03
+59.100E-06,+6.251256214E+00,+2.361809020E+00,-54.572864E-03
+59.200E-06,+6.271356717E+00,+2.371859271E+00,-55.376884E-03
+59.300E-06,+6.271356717E+00,+2.331658266E+00,-55.979899E-03
+59.400E-06,+6.271356717E+00,+2.371859271E+00,-55.778894E-03
+59.500E-06,+6.271356717E+00,+2.361809020E+00,-55.376884E-03
+59.600E-06,+6.190954708E+00,+2.371859271E+00,-55.376884E-03
+59.700E-06,+6.211055210E+00,+2.371859271E+00,-56.180904E-03
+59.800E-06,+6.271356717E+00,+2.331658266E+00,-55.376884E-03
+59.900E-06,+6.211055210E+00,+2.331658266E+00,-56.180904E-03
+60.000E-06,+6.271356717E+00,+2.331658267E+00,-55.376884E-03
+60.100E-06,+6.211055210E+00,+2.361809020E+00,-55.979899E-03
+60.200E-06,+6.190954708E+00,+2.331658266E+00,-55.778894E-03
+60.300E-06,+6.271356717E+00,+2.361809020E+00,-55.376884E-03
+60.400E-06,+6.271356717E+00,+2.331658266E+00,-55.376884E-03
+60.500E-06,+6.271356717E+00,+2.371859271E+00,-55.376884E-03
+60.600E-06,+6.271356717E+00,+2.371859271E+00,-56.180904E-03
+60.700E-06,+6.271356717E+00,+2.331658266E+00,-55.577889E-03
+60.800E-06,+6.190954708E+00,+2.331658266E+00,-56.180904E-03
+60.900E-06,+6.271356717E+00,+2.371859271E+00,-56.984924E-03
+61.000E-06,+6.271356717E+00,+2.371859271E+00,-56.984924E-03
+61.100E-06,+6.251256214E+00,+2.341708518E+00,-56.984924E-03
+61.200E-06,+6.271356717E+00,+2.371859271E+00,-56.984924E-03
+61.300E-06,+6.190954708E+00,+2.341708518E+00,-56.582914E-03
+61.400E-06,+6.231155712E+00,+2.351758769E+00,-56.582914E-03
+61.500E-06,+6.211055210E+00,+2.361809020E+00,-57.788944E-03
+61.600E-06,+6.271356717E+00,+2.371859271E+00,-57.788944E-03
+61.700E-06,+6.211055210E+00,+2.331658266E+00,-56.984924E-03
+61.800E-06,+6.231155712E+00,+2.351758769E+00,-56.984924E-03
+61.900E-06,+6.271356717E+00,+2.341708518E+00,-56.984924E-03
+62.000E-06,+6.271356717E+00,+2.371859271E+00,-56.984924E-03
+62.100E-06,+6.271356717E+00,+2.371859271E+00,-57.185929E-03
+62.200E-06,+6.231155712E+00,+2.371859271E+00,-57.386934E-03
+62.300E-06,+6.251256214E+00,+2.361809020E+00,-56.984924E-03
+62.400E-06,+6.190954708E+00,+2.331658266E+00,-56.984924E-03
+62.500E-06,+6.190954708E+00,+2.341708518E+00,-57.587939E-03
+62.600E-06,+6.190954708E+00,+2.331658266E+00,-57.386934E-03
+62.700E-06,+6.291457219E+00,+2.361809020E+00,-57.989949E-03
+62.800E-06,+6.271356717E+00,+2.371859271E+00,-58.592964E-03
+62.900E-06,+6.271356717E+00,+2.331658266E+00,-57.989949E-03
+63.000E-06,+6.271356717E+00,+2.351758769E+00,-58.592964E-03
+63.100E-06,+6.271356717E+00,+2.341708518E+00,-57.788944E-03
+63.200E-06,+6.271356717E+00,+2.371859271E+00,-58.592964E-03
+63.300E-06,+6.271356717E+00,+2.361809020E+00,-57.989949E-03
+63.400E-06,+6.271356717E+00,+2.331658266E+00,-58.190954E-03
+63.500E-06,+6.211055210E+00,+2.341708518E+00,-57.788944E-03
+63.600E-06,+6.351758726E+00,+2.371859271E+00,-58.592964E-03
+63.700E-06,+6.211055210E+00,+2.341708518E+00,-58.592964E-03
+63.800E-06,+6.271356717E+00,+2.351758769E+00,-58.592964E-03
+63.900E-06,+6.271356717E+00,+2.331658266E+00,-58.592964E-03
+64.000E-06,+6.271356717E+00,+2.331658266E+00,-58.592964E-03
+64.100E-06,+6.271356717E+00,+2.371859271E+00,-58.793969E-03
+64.200E-06,+6.271356717E+00,+2.371859271E+00,-59.798994E-03
+64.300E-06,+6.211055210E+00,+2.361809020E+00,-58.793969E-03
+64.400E-06,+6.190954708E+00,+2.331658266E+00,-59.396984E-03
+64.500E-06,+6.271356717E+00,+2.361809020E+00,-59.396984E-03
+64.600E-06,+6.231155712E+00,+2.371859271E+00,-58.592964E-03
+64.700E-06,+6.251256215E+00,+2.371859271E+00,-59.396984E-03
+64.800E-06,+6.271356717E+00,+2.331658267E+00,-59.396984E-03
+64.900E-06,+6.271356717E+00,+2.371859271E+00,-59.396984E-03
+65.000E-06,+6.231155712E+00,+2.351758769E+00,-58.994974E-03
+65.100E-06,+6.271356717E+00,+2.341708518E+00,-60.201004E-03
+65.200E-06,+6.271356717E+00,+2.331658266E+00,-60.201004E-03
+65.300E-06,+6.190954708E+00,+2.361809020E+00,-59.195979E-03
+65.400E-06,+6.271356717E+00,+2.371859271E+00,-59.396984E-03
+65.500E-06,+6.271356717E+00,+2.341708518E+00,-59.396984E-03
+65.600E-06,+6.271356717E+00,+2.331658266E+00,-60.201004E-03
+65.700E-06,+6.271356717E+00,+2.371859271E+00,-59.597989E-03
+65.800E-06,+6.231155712E+00,+2.351758769E+00,-59.798994E-03
+65.900E-06,+6.271356717E+00,+2.341708518E+00,-59.597989E-03
+66.000E-06,+6.271356717E+00,+2.371859271E+00,-59.396984E-03
+66.100E-06,+6.271356717E+00,+2.371859271E+00,-60.201004E-03
+66.200E-06,+6.271356717E+00,+2.371859271E+00,-60.201004E-03
+66.300E-06,+6.271356717E+00,+2.361809020E+00,-60.201004E-03
+66.400E-06,+6.190954708E+00,+2.331658267E+00,-60.201004E-03
+66.500E-06,+6.251256214E+00,+2.341708518E+00,-60.201004E-03
+66.600E-06,+6.271356717E+00,+2.331658266E+00,-61.407034E-03
+66.700E-06,+6.190954708E+00,+2.371859271E+00,-60.804019E-03
+66.800E-06,+6.190954708E+00,+2.331658267E+00,-61.005024E-03
+66.900E-06,+6.251256214E+00,+2.331658266E+00,-61.005024E-03
+67.000E-06,+6.271356717E+00,+2.351758769E+00,-60.201004E-03
+67.100E-06,+6.251256215E+00,+2.361809020E+00,-60.201004E-03
+67.200E-06,+6.271356717E+00,+2.331658267E+00,-61.005024E-03
+67.300E-06,+6.271356717E+00,+2.371859271E+00,-60.402009E-03
+67.400E-06,+6.190954708E+00,+2.331658266E+00,-60.201004E-03
+67.500E-06,+6.351758726E+00,+2.371859271E+00,-60.201004E-03
+67.600E-06,+6.271356717E+00,+2.331658266E+00,-60.201004E-03
+67.700E-06,+6.271356717E+00,+2.361809020E+00,-61.005024E-03
+67.800E-06,+6.231155712E+00,+2.371859271E+00,-61.005024E-03
+67.900E-06,+6.271356717E+00,+2.371859271E+00,-61.809044E-03
+68.000E-06,+6.190954708E+00,+2.371859271E+00,-62.613064E-03
+68.100E-06,+6.251256214E+00,+2.361809020E+00,-62.613064E-03
+68.200E-06,+6.231155712E+00,+2.371859271E+00,-62.613064E-03
+68.300E-06,+6.271356717E+00,+2.331658266E+00,-62.412059E-03
+68.400E-06,+6.271356717E+00,+2.371859271E+00,-61.809044E-03
+68.500E-06,+6.251256214E+00,+2.361809020E+00,-61.608039E-03
+68.600E-06,+6.231155712E+00,+2.371859271E+00,-61.407034E-03
+68.700E-06,+6.271356717E+00,+2.361809020E+00,-61.005024E-03
+68.800E-06,+6.190954708E+00,+2.331658267E+00,-61.005024E-03
+68.900E-06,+6.271356717E+00,+2.361809020E+00,-61.809044E-03
+69.000E-06,+6.231155712E+00,+2.351758769E+00,-61.407034E-03
+69.100E-06,+6.271356717E+00,+2.371859271E+00,-61.809044E-03
+69.200E-06,+6.271356717E+00,+2.371859271E+00,-62.613064E-03
+69.300E-06,+6.271356717E+00,+2.331658266E+00,-62.412059E-03
+69.400E-06,+6.271356717E+00,+2.331658266E+00,-61.809044E-03
+69.500E-06,+6.211055210E+00,+2.361809020E+00,-61.809044E-03
+69.600E-06,+6.271356717E+00,+2.331658266E+00,-61.809044E-03
+69.700E-06,+6.211055210E+00,+2.371859271E+00,-62.613064E-03
+69.800E-06,+6.311557721E+00,+2.371859271E+00,-63.417085E-03
+69.900E-06,+6.271356717E+00,+2.361809020E+00,-62.613064E-03
+70.000E-06,+6.271356717E+00,+2.371859271E+00,-63.417085E-03
+70.100E-06,+6.291457219E+00,+2.361809020E+00,-63.417085E-03
+70.200E-06,+6.271356717E+00,+2.351758769E+00,-63.417085E-03
+70.300E-06,+6.251256215E+00,+2.341708518E+00,-62.613064E-03
+70.400E-06,+6.190954708E+00,+2.331658266E+00,-62.613064E-03
+70.500E-06,+6.271356717E+00,+2.361809020E+00,-62.613064E-03
+70.600E-06,+6.271356717E+00,+2.351758769E+00,-63.417085E-03
+70.700E-06,+6.211055210E+00,+2.371859271E+00,-63.417085E-03
+70.800E-06,+6.271356717E+00,+2.371859271E+00,-64.221105E-03
+70.900E-06,+6.271356717E+00,+2.341708518E+00,-64.221105E-03
+71.000E-06,+6.271356717E+00,+2.331658266E+00,-64.221105E-03
+71.100E-06,+6.211055210E+00,+2.371859271E+00,-64.221105E-03
+71.200E-06,+6.190954708E+00,+2.371859271E+00,-64.221105E-03
+71.300E-06,+6.251256214E+00,+2.402010025E+00,-64.221105E-03
+71.400E-06,+6.190954708E+00,+2.371859271E+00,-63.819095E-03
+71.500E-06,+6.190954708E+00,+2.371859271E+00,-63.618090E-03
+71.600E-06,+6.271356717E+00,+2.371859271E+00,-63.417085E-03
+71.700E-06,+6.271356717E+00,+2.331658266E+00,-64.020100E-03
+71.800E-06,+6.311557721E+00,+2.351758769E+00,-64.221105E-03
+71.900E-06,+6.271356717E+00,+2.371859271E+00,-64.221105E-03
+72.000E-06,+6.271356717E+00,+2.371859271E+00,-64.221105E-03
+72.100E-06,+6.271356717E+00,+2.371859271E+00,-65.226130E-03
+72.200E-06,+6.271356717E+00,+2.351758769E+00,-64.623115E-03
+72.300E-06,+6.271356717E+00,+2.361809020E+00,-64.221105E-03
+72.400E-06,+6.271356717E+00,+2.371859271E+00,-65.025125E-03
+72.500E-06,+6.251256214E+00,+2.371859271E+00,-65.025125E-03
+72.600E-06,+6.231155712E+00,+2.371859271E+00,-64.221105E-03
+72.700E-06,+6.271356717E+00,+2.331658266E+00,-65.025125E-03
+72.800E-06,+6.271356717E+00,+2.371859271E+00,-65.025125E-03
+72.900E-06,+6.271356717E+00,+2.371859271E+00,-64.824120E-03
+73.000E-06,+6.231155712E+00,+2.371859271E+00,-65.025125E-03
+73.100E-06,+6.251256215E+00,+2.361809020E+00,-65.226130E-03
+73.200E-06,+6.271356717E+00,+2.371859271E+00,-65.829145E-03
+73.300E-06,+6.251256214E+00,+2.341708518E+00,-65.226130E-03
+73.400E-06,+6.271356717E+00,+2.371859271E+00,-65.427135E-03
+73.500E-06,+6.251256215E+00,+2.371859271E+00,-65.829145E-03
+73.600E-06,+6.190954708E+00,+2.371859271E+00,-65.829145E-03
+73.700E-06,+6.190954708E+00,+2.371859271E+00,-64.422110E-03
+73.800E-06,+6.190954708E+00,+2.351758769E+00,-65.427135E-03
+73.900E-06,+6.271356717E+00,+2.371859271E+00,-65.829145E-03
+74.000E-06,+6.190954708E+00,+2.371859271E+00,-65.829145E-03
+74.100E-06,+6.271356717E+00,+2.371859271E+00,-65.829145E-03
+74.200E-06,+6.271356717E+00,+2.351758769E+00,-65.829145E-03
+74.300E-06,+6.211055210E+00,+2.371859271E+00,-65.628140E-03
+74.400E-06,+6.271356717E+00,+2.371859271E+00,-65.829145E-03
+74.500E-06,+6.251256214E+00,+2.371859271E+00,-65.829145E-03
+74.600E-06,+6.231155712E+00,+2.371859271E+00,-65.829145E-03
+74.700E-06,+6.271356717E+00,+2.371859271E+00,-67.035175E-03
+74.800E-06,+6.271356717E+00,+2.371859271E+00,-65.829145E-03
+74.900E-06,+6.271356717E+00,+2.341708518E+00,-66.633165E-03
+75.000E-06,+6.271356717E+00,+2.371859271E+00,-67.437185E-03
+75.100E-06,+6.271356717E+00,+2.371859271E+00,-66.834170E-03
+75.200E-06,+6.190954708E+00,+2.371859271E+00,-66.633165E-03
